"date","open_day","close_day","high_day","low_day","volume_day"
1132,10878,11204,11557.88958366,10430,43985.29618942
1133,11203,11142,11734,10845,34975.37299791
1134,11142,10926,11700,10276,56292.0798820499
1135,10936,11416,11689,10800,34443.24185318
1136,11415,11819,12190,11354,30136.86918072
1137,11825,11159,11975,11070,24844.03937774
1138,11160,10231,11294,9860.4,60745.13836723
1139,10231,10182,10414,9760,44184.47054083
1140,10181,9252.1,10336,8941,78793.79319497
1141,9251.1,8913.62195778,9309.1,7960,123098.40447379
1142,8913.4,9110.9,9499,8180,52057.88422793
1143,9110.9,8380,9410,7809,73975.71072808
1144,8380,6832.65205004,8386.1,6651,129138.77143662
1145,6833.9,7667.3,7880,6000,193690.30177659
1146,7667.6,7695.3,8488.9,7175.1,105308.71710982
1147,7695.9,8284,8648.9,7535,79983.4043615299
1148,8284,8631,8750,7724.9,63178.07738952
1149,8633,8504.6,9074.9,8151.3,67988.84353318
1150,8504.2,8137.7,8581.9,7851,51820.3837003201
1151,8137.8,8959.5,9000,8000,51105.1635306301
1152,8960,8498.9,8992.9,8313.52192073,40678.8768356699
1153,8499,9450,9445.9,8495,49592.3389086701
1154,9450,10085,10176,9338,67129.1304876301
1155,10084,10182,10271,9670,44701.2796142701
1156,10182,11037,11084,10049,51124.3252982001
1157,11038,10416,11250,10122,70277.7575532599
1158,10416,11128,11250,10308,51282.09525464
1159,11127,11314,11788,11111,57225.6681948199
1160,11313,10408,11335,10200,80937.4424952102
1161,10408,9892,10915,9740,71059.1671886399
1162,9893.4,10175,10395,9583.1,58921.8243122401
1163,10176,9636.1,10500,9350.3,55826.44082525
1164,9636.03671855,9588.6,9840,9280.4,30880.25968686
1165,9586.2,10357,10439,9359.9,45749.01753743
1166,10358,10646,10888,10125,39649.06506367
1167,10647,10333,11065,10261,43675.44167558
1168,10334,10936,11095,10210,34167.68635268
1169,10937,10969.99768303,11189,10762,28741.99207355
1170,10969,11432,11530,10969,30793.2584722001
1171,11432,11500,11549,11050,27567.15217842
1172,11499,11590,11700,11400,27002.9533135201
1173,11590,10640,11590,10567,44940.3145963999
1174,10641,9849.1,10899,9400,75017.2908862
1175,9849.1,9350,10112,9025,67104.19287257
1176,9350,9290,9428,8342,97748.15144452
1177,9290,8742.3,9506.4,8670.9,53250.0857104799
1178,8742.3,9495,9729,8428,70528.49929195
1179,9495,9182.6,9900,8770,67384.7974369499
1180,9180,9187.7,9482.4,8822,62028.2304930601
1181,9186.8,8249.3,9439.6,7916,78286.51348162
1182,8249.2,8217.8,8418,7665.1,82812.57054318
1183,8217.9,8489.9,8604.5,7902,53697.95192201
1184,8490,7860.8,8498.1,7728.1,51395.34173461
1185,7856.9,8160.2,8300,7240,88284.0867003001
1186,8160.2,8523.9,8717,8085.7,73464.99453155
1187,8523.9,8880.5,9040,8305.1,54330.15695746
1188,8880.5,9046.15742442,9177.5,8752,48073.46444143
1189,9044.9,8573,9095.92211691,8450,53783.4688286199
1190,8573,8860.3,9000,8271.1,49416.6391672599
1191,8860.2,8548,9050.3,8460,39210.17620347
1192,8548.1,8410,8674.4,8311,31003.72074986
1193,8410,7954.5,8478,7835.9,58046.64294331
1194,7954.7,7824.8,8135.1,7702.1,50182.99166422
1195,7826.9,7888.5,8120.2,7725,31287.43194331
1196,7888.1,6853.5,7900,6657,95707.2073395401
1197,6853.4,7060.4,7269,6533,94567.1174262301
1198,7060.3,7001.4,7222,6780.06217933,64342.2553228701
1199,7000.9,6920,7064,6425.1,60936.23780058
1200,6920.1,7066.7,7132,6843.9,39308.71646782
1201,7066.7,7314.9,7509.7,7048.3,50369.2131290301
1202,7314.9,6643.3,7395,6564.9,56035.6685105801
1203,6642.9,6736.8,6938,6587.5,42285.4736810201
1204,6736.8,6839.8,6900,6500.2,48187.0007673099
1205,6839.9,6948,7080,6782.8,33609.53864988
1206,6948,7160.2,7170.8,6895,39084.09113823
1207,7160.1,6750,7189,6611,65489.59582338
1208,6750,6846.4,6897.4,6650,26627.44056863
1209,6846,6949.1,7017.4,6794,32860.75598943
1210,6949.5,7830.4,8087,6753,96924.02706198
1211,7830.3,8032.3,8240,7761.3,56450.35017005
1212,8033.1,8091.3,8185,7859,28086.78002308
1213,8091.5,8151.1,8458.8,7999,39341.86940627
1214,8151.1,8020,8152.9,7900.3,26651.08508948
1215,8020,7933.1,8185,7823,28498.64416825
1216,7932,8177.5,8284.9,7873,34950.30548552
1217,8177.4,8319.3,8389,8109.52834074,28763.16050817
1218,8317.2,8868.7,8937.5,8219,49170.30332202
1219,8871.3,8826.4,9069,8616,36846.0924778401
1220,8826.4,8862.7,9048.2,8751.08522139,31665.33854748
1221,8862.7259308,9208.2,9250,8817.2,34618.9772083899
1222,9208,9456.5,9767.4,9187.1,60786.4377489601
1223,9456.6,8835.7,9531.7,8652.2,67963.3930023702
1224,8843.8,9134.9,9320,8665,39339.96396253
1225,9134.39699018,9150,9381.1,8872,28885.34868327
1226,9150,9482.5,9565.1,8750,48038.6369841999
1227,9482.5,9289.4,9509.8,9180,24515.91705479
1228,9289.4,8982.5,9354.4,8876.8,29898.17767571
1229,8983,9061.3,9099.9,8817.97469512,17824.68049222
1230,9061.3,9258.6,9283.5,9036.3,20734.10294805
1231,9258.7,9627.5,9875,9161,39521.96291462
1232,9627.4,9838,9889,9585,24525.56038976
1233,9838,9919.6,9990,9736,26843.0573497
1234,9919.6,9383,9922.1,9259.4,30514.24025141
1235,9383,9412,9471,9182.7,21450.5531061
1236,9412,8990,9425.3,9000,27808.94137788
1237,8990,9334.5,9375.8,8980,20089.95000323
1238,9334.8,8944.7,9393.9,8870,28208.5431463701
1239,8944.8,8421.1,9004.4,8333.8,52659.23785173
1240,8421,8448,8631.7,8204.40576219,33673.0358793299
1241,8448,8416.2,8760,8318.3,26872.00530322
1242,8416.1,8697.2,8884.5,8271,33538.048173
1243,8697.1,8170.9,8855.7,8100,31580.00341771
1244,8171,8350,8482.2,8121.7,29079.69441555
1245,8350,8006.3,8374.8,7925,25077.27984719
1246,8008.3,8243.51808203,8277.8,7950.8,21301.16789231
1247,8241.8,8261.9,8468,8140.2,13919.27235086
1248,8262,8529.5,8597.9,8229.7,15353.21836187
1249,8529.4,8284.6,8644,8253,18345.47753609
1250,8284.5,7890,8354.6,7840.3,22904.72318912
1251,7889.9,7704.2,7949.4,7402.7,41906.28091732
1252,7704.4,7580.1,7729.83193573,7260,37458.62578107
1253,7580,7403.1,7649,7318.2,23238.6943256
1254,7402.4,7287.2,7624.1,7220,16168.08413512
1255,7287.3,7173.1,7437.7,7142,22054.19558512
1256,7173.1,7100.1,7311.6,7040,21785.4286935
1257,7100.1,7514.5,7560,7081.5,26503.28154349
1258,7514.5,7497.8,7550,7270.5,21619.81656518
1259,7497.9,7486.1,7599.7,7413.84371239,19055.53892475
1260,7486.1,7484.1,7599.8,7329.18847938,17873.81042043
1261,7484.2,7655.3,7698.8,7469.7,17124.01233097
1262,7654.1,7650.3,7779,7615.7,15695.24194887
1263,7650.3,7450.1,7650.3,7372,18881.46965281
1264,7450,7607.1,7698,7390,18276.1377312
1265,7607.1,7693.8,7756.3,7491.7,18082.10151935
1266,7694,7632.3,7752.8,7597.1,9237.99152181002
1267,7632.2,7637.3,7685,7543.6,9776.92778626999
1268,7637.6,7230.5,7660.03926535,7175,23393.36492406
1269,7230.17532572,6775,7278.9,6618.9,49091.5528500299
1270,6775,6842.1,6899,6636.7,20033.72728621
1271,6842,6494.1,6847.73732482,6436.1,32812.46341593
1272,6494.1,6479.9,6599.8,6107.87718467,50459.3736409501
1273,6479.9,6573.7,6736.52103872,6322,26153.37690903
1274,6573.6,6488.1,6659,6300.2,19341.56724228
1275,6486,6512.6,6573,6330,13493.95096475
1276,6508.4,6411.4,6540,6370.76958739,13048.69918231
1277,6411.3,6735.9,6849.7,6390,26630.80400494
1278,6735.9,6628.5,6848.2,6560,17795.50163565
1279,6628.7,6725.6,6825,6592,16687.44390166
1280,6725.8,6352.4,6750,6286.3,24952.33234023
1281,6353.5,6083.2,6360,5910.8,45957.2927138999
1282,6083.1,5885.8,6259,5800,30159.1819269601
1283,5885.9,6138.1,6249.7,5755,36231.53586545
1284,6138.1,6208.2,6341,6068.5,24127.6668229499
1285,6208.54719225,6099.1,6261.7,6026,19879.25426458
1286,6099.1,6099.8,6192.7,5984.9,14638.31677233
1287,6099.8,5836.4,6130.6,5780,29338.55424227
1288,5836.4,6401.4,6545.5,5835,35249.6479444999
1289,6401.4,6342.3,6439.9,6313.8,11776.01872721
1290,6342.3,6599.9,6681.1,6260,25032.21588555
1291,6599.9,6566.8,6681.2,6539,18178.25990832
1292,6566.8,6695.6,6784.9,6414.1,23983.2902422
1293,6695.6,6576.5,6714.3,6525,17427.5170076
1294,6576.6,6550,6643,6423.4,21447.31330166
1295,6550.1,6559,6641.78437543,6519,10682.08208089
1296,6559,6759.1,6839.4,6511,20337.0496824
1297,6759.1,6708.4,6768.4,6663,11049.34957233
1298,6708.4435006,6378.2,6820,6324.8,30000.63591052
1299,6378.1,6344.6,6409.2,6260.1,20057.30444344
1300,6344.6,6190.1,6378.5,6128.3,21378.3118865
1301,6190.1,6263.47469806,6286.8,6079.9,14379.45582866
1302,6263.5,6275.2,6339.9,6125,18020.17995853
1303,6275.2,6353,6389,6205.6,11930.89178421
1304,6353,6659.6,6711,6327.1,28796.25879372
1305,6659.6,7307.5,7483.9,6636.7,45225.9616509801
1306,7307.8,7404.6,7588,7271.6,38287.99476823
1307,7404.1,7478.8,7515,7246.5,25450.40039962
1308,7478.9,7328.9,7685.2,7274.2,33689.69723277
1309,7326.5,7432.9,7444.7,7221,14153.28320597
1310,7432.8,7520,7549,7329.1,12831.71902207
1311,7520,7755,7820,7333,49297.36666043
1312,7754.9,8222.1,8363,7688,59450.27969858
1313,8223.2,8138.7,8506.7,8073,41386.08642301
1314,8138.7,8277.0173535,8331.8,8137,17333.91004169
1315,8277,8226.1,8310,7815.08505617,50495.9198013901
1316,8226.1,8167.9,8277.9,8055,16273.15439386
1317,8167.9,8209.51537332,8313.3,8123,9711.13668394001
1318,8209.2,8149.6,8301.7283857,7861.2,35464.24367568
1319,8149.5,7718.6,8227.2,7664.8977045,42604.8320351299
1320,7720,7504,7799.8,7469.5,30860.68396429
1321,7504,7546.57293588,7713,7440.2,21555.94656865
1322,7546.57293588,7437,7571.807617,7282.1,30390.96160025
1323,7437.2,6991.4,7492.2,6928.8,32288.34362841
1324,6991.5,7016.9,7090,6890,17566.45747849
1325,7016.9,6880.2,7153.6,6858.3,16756.66881662
1326,6880.3,6729.5,7150,6677,31968.82356252
1327,6729.5,6273.1,6801.8,6128.2,54447.79880014
1328,6273.1,6588.1,6623.8,6183,33589.07158979
1329,6589.8,6063.4,6628,6010,41508.75449668
1330,6061.6,6396.6,6499.5,6008.1,38117.3918374899
1331,6396.6,6352.6,6499,6162,24336.64892428
1332,6352.6,6251.3,6548.3,6137.6,32379.1299894599
1333,6251.3,6150,6285,5858.6,51317.6051543701
1334,6150.9,6378.5,6647.6,6105.4,64848.2442929601
1335,6378.5,6291,6476.7,6212.9,28111.95572026
1336,6291,6561.9,6592.9,6259.8,26677.80896733
1337,6561.9,6405.1,6619.5,6300,20105.7869946
1338,6405.1,6499,6550.3,6309.3,15178.27907164
1339,6499,6278.1,6524,6230,31409.81769845
1340,6278.1,6486.31129829,6526.2,6245,30050.5972360199
1341,6486.7,6371.7,6899,6250.3,58714.9966844999
1342,6371.7,6522,6566.63554152,6330.00187921,20286.73989437
1343,6522,6711.4,6728.6,6451,20706.2440487
1344,6711.4,6752.9,6799.7,6670,18445.76114041
1345,6753,6689.8,6765.3,6557,14925.45256741
1346,6690,6927.5,6963,6652.7,27780.5636555
1347,6927,7079.1,7127.9,6872,26611.62177079
1348,7079.1,7042.9,7139.4,6924.26926081,19903.071059
1349,7042.6,6958.2,7050,6802.1,25371.66420726
1350,6958.7,7047.884298,7100,6881.6,19169.03897362
1351,7047.8,7169.9,7269.9,7024.4,22532.83012725
1352,7170,7288.9,7429.2,7163.4,44645.2408237599
1353,7288.9,7288.7,7369,7200,21142.8040590399
1354,7288.7,7368.1,7415.4,7246.2,21520.53951641
1355,7368.1,6430.3996756,7404,6302.2,81634.43726053
1356,6430.3996756,6502.197712,6544,6303,27977.96856673
1357,6502.2,6428,6549.5,6322.8,19471.70643243
1358,6427.7,6175.7,6475.5,6119.5,23487.47038926
1359,6175.7,6293.5,6458.9,6172.6,16636.37158846
1360,6293.5,6321.1,6399.6,6219,14741.67767906
1361,6321.1,6270.4,6355.29646747,6170,16023.40015511
1362,6270.4,6395,6443.6,6202.8,17798.13081659
1363,6394.2,6556.9,6580,6370.6,17743.00946173
1364,6556.9420935,6495,6596.5,6355.2,14363.30731298
1365,6495.7,6454.2,6572.2,6370.2,12091.20904759
1366,6454.3,6470.8,6543.3,6413.8,6089.32141037
1367,6470.75386214,6272.3,6505.1,6202.8,23401.6107361
1368,6272.2,6344.1,6384,6239.3,16272.24201832
1369,6344.1,6391.9,6549.9,6100,29175.80931984
1370,6391.9,6532.9,6645,6340,25220.27501034
1371,6533,6746.9,6840.9,6532.5,33173.33907932
1372,6746.8,6734,6763.7,6502.2,13893.07313011
1373,6734,6685.8,6785.9,6661.5,7871.6734648
1374,6685.7,6463.8,6709.35932576,6403.8,23792.04562653
1375,6463.8,6456.4,6473.4,6328,14935.04263405
1376,6456.5,6484.5,6558,6427.9,13845.7102429
1377,6484.2,6722.6,6745,6436.7,20527.8634799
1378,6722,6509,6826.41966538,6454.2,30507.99174058
1379,6509.7,6559.4,6632.5,6466,11739.63931992
1380,6559.44108,6629.1,6662.8,6529.6,9063.28418496998
1381,6629.1814904,6615.8,6644.7,6500,10642.52218598
1382,6615.9,6479.9,6615.9,6424.6,14702.79377597
1383,6479.8,6605.3,6648.8,6445.6,15344.73168905
1384,6605.3,6580.02036782,6626.1,6506.6,10852.39994896
1385,6580,6618.6,6741.4366438,6567.3,10174.26725901
1386,6619.3,6576.9,6626,6563.7,4301.81049076
1387,6576.9,6593.4,6640.4,6525,6160.96379375
1388,6593.46347183,6660.5,6730,6589.2,13616.97195103
1389,6660.5,6561,6679.1,6513.52952635,13478.89364854
1390,6561,6309.0394084,6639,6252,36706.12845649
1391,6309,6326,6353.4,6220.3,17016.45799862
1392,6325.9,6322.9,6351.3,6280.3,6711.14215563
1393,6323,6362.2315121,6399.3,6299,8261.93313242
1394,6362.2315121,6930,7788,6294.6,66076.4918328399
1395,6930,6767.8,7019.9,6640,35068.86809209
1396,6767.7,6691.2,6794,6669.1,10433.23601628
1397,6691.2,6715.9,6779.9,6681.2,9513.92827979001
1398,6715.8,6585.7,6720.1,6565.2,13406.81654538
1399,6585.6600108,6592.5,6611,6511,8194.22983592
1400,6592.5,6644.22645185,6660.8,6561,4968.51392122
1401,6644.2,6570.6,6645.1,6535.1,5445.14792936001
1402,6570.5,6560.05306,6581,6525.3,8799.42464442999
1403,6560,6589.2,6626.3,6541,8230.57777846
1404,6588.9,6552.9,6588.92259816,6462.9,9150.81592078001
1405,6552.9,6526.7,6597.4,6511,8604.98947295
1406,6526.7,6498,6560,6476.9,7360.91865459
1407,6498,6482.6,6513.88357334,6451,7131.94057244999
1408,6482.6,6366.8,6512,6320.8,20928.3418202299
1409,6366.8,6335.1,6383.6,6302,9845.26924908001
1410,6335.1,6390.1,6419.8,6242.1,11815.5084753
1411,6390.1,6406.9,6456.1,6355.8,10372.42156033
1412,6406.9,6369.4,6441.8,6337.7,10476.80571183
1413,6369.4,6399.9,6419.6,6323,8338.84530404001
1414,6400,6475.5,6529.4,6399.9,9042.4570363
1415,6475.5,6484,6519,6437,5154.00137587
1416,6484.1,6549.8,6615,6477.5,12726.51932537
1417,6550,6501,6587,6460,10427.94487484
1418,6501,6436.9,6513.7,6385,11984.14626109
1419,6436.9,6455.3,6469.3,6389.4,4365.0374165
1420,6455.1,6455.9,6481,6357.8,8283.11231213999
1421,6455.9,6452.22189348,6479,6397.1,9564.58659917999
1422,6452.22189348,6467,6501.1,6431,9482.33076055001
1423,6467,5726.7,6485.8,5638.1,79380.7567351602
1424,5726.8,5697,5787.4,5432,40442.41182611
1425,5697,5591,5713.1,5530.92446993,17131.50798695
1426,5591,5673.7,5688.4,5569.1,8375.24583408
1427,5673.7,5483.6,5745.6,5397.8,21704.02904494
1428,5483.6,4742.1,5484.3,4656,82651.72948492
1429,4741.72457953,4612.4,5021,4303.5,109812.73896197
1430,4612.4,4622.1,4787.3,4460,32963.64995433
1431,4622.2,4377.45066012,4648.2,4210,43894.9414747501
1432,4377.45066012,4385.8,4529,4296.7,25730.53852499
1433,4384.22382714,3851.3,4473,3737,64043.3447079601
1434,3854,4079.2,4233.2,3657.6,73158.7982190799
1435,4079.1,3849,4093.23362602,3695.5,64308.70913044
1436,3846.8,4128.1,4163.9,3684.1,51856.62272085
1437,4126,4254.8,4447.6,4054.7,57488.26006066
1438,4254.71092475,4280,4488,4177.4,41703.06202391
1439,4280.02408603,4039.1,4286,3950,37078.8243164401
1440,4036.9,4221.9,4369.8,4023.6,28784.9358930901
1441,4224.8,4020,4293,3980,30124.32478052
1442,4020.09194063,4026,4089.2,3785.5,40396.45805138
1443,4026,3867.60981807,4135.9,3831,28477.0315147999
1444,3867.7,3887.9,3948.6,3688,34459.02742773
1445,3887.9,3410,3920.3,3368,71590.9044322698
1446,3410,3442.3,3630,3277.6,54617.29442676
1447,3442.3,3521.8,3800.1,3316.1,34954.0768090501
1448,3521.9,3590.1,3789,3465.4,23512.54625079
1449,3590.1,3514.2,3621.8,3475.8,21965.59063619
1450,3514.23187699,3478.5,3537.6,3381.8,24037.58804777
1451,3478.4,3487.75422042,3617.4,3437.2,21217.26359332
1452,3487.75422042,3351.6,3520.5,3296.3,26571.31535499
1453,3351.6,3254.3,3366.1,3224,23823.33487048
1454,3254.2,3332.1,3371.8,3215.2,22718.14345467
1455,3331.1,3347.5,3383,3280,17381.64144613
1456,3347.5,3565.1287724,3744.8,3343.2,39260.3876821099
1457,3565.1287724,3869.1,3894.3,3558.8,40707.47283593
1458,3869.02762547,4145.3,4230,3780.1,61527.67555054
1459,4145.9,4109,4300,4020,51897.89078668
1460,4108.9,4055.6,4227,3902,36203.54329736
1461,4055.5,4136.9,4196.4,3938.7,23102.89616562
1462,4136.6,4247,4384,4033,33495.87871748
1463,4247.6,3881.97587789,4368,3835.8,35392.01176044
1464,3881.97587789,3863.1,3990,3812.1,24816.03029708
1465,3863.1,3856,3968.8,3812.1,16327.50741903
1466,3856.6,3748.5,3905.6,3686,23635.53711471
1467,3747.9545632,3994.4,4095,3718.9,27828.22491946
1468,3994.4,3967.7,4099.7,3838.9,20645.73608774
1469,3969.4,3868.2,4003.8,3850,18305.46894508
1470,3868.2,3869.8,3939.6,3771,10521.25405701
1471,3864.9,4005,4036,3788.1,19540.0196406
1472,4004.42138905,3984.7,4083.470676,3960,15040.63551689
1473,3985.9,3861.9,3992.6,3850.1,13014.59743034
1474,3862.4,3977.3,4014.9,3862.4,12780.5877581
1475,3976.4,3947.7,3979.1,3887.5,16393.39286397
1476,3947.6488213,4110.8,4218,3937.4,27438.65414231
1477,4110.8,4100,4215.8,4056,18736.98449708
1478,4100,4086.4,4168.9,4010,20664.78706435
1479,4087.4,3705.5,4143.3,3687.2,35324.0979518299
1480,3705.5,3710,3777.8,3666.6,12890.59170434
1481,3709.9,3690.3,3734,3666.6,9461.52745199
1482,3690.3,3600.4,3729,3570,13216.34778781
1483,3600.3,3758.1,3799.4,3600.2,14942.04985297
1484,3758,3667.60707885,3764.7,3623.1,12892.91191474
1485,3667.60707885,3645.6,3759.89484429,3630,13914.40696459
1486,3645.6,3704.1,3725,3606.2,10444.29176838
1487,3704.2,3703.4,3720.9,3652.38836809,6411.30503811
1488,3703.4,3766.8,3882,3697,14029.79949958
1489,3767.2,3577,3782.60349977,3543,21285.46690241
1490,3576.97015915,3580.8,3620.1,3548.3,10245.96160686
1491,3580.89958917,3634.6,3682.14145688,3462,18828.73495863
1492,3634.6,3605.3,3677,3589.45182488,7363.04682252
1493,3605.3,3602.8,3671.4,3580,9769.89383745002
1494,3602.8,3660.4,3750,3597.5634941,11756.01600365
1495,3659.5,3597.1,3669.4,3582.8,10539.65773968
1496,3597.3,3488.5859475,3626.1,3465,16762.98313671
1497,3487.9005896,3479.5,3517.5,3422,12109.20248337
1498,3479.5,3528.3,3550,3451.2,13449.35182706
1499,3528.4,3498.62620898,3574.80983774,3491,9429.35426669
1500,3499,3520,3535,3460,9276.13411847001
1501,3519.9,3515.9,3559,3498.75973167,8652.07730348
1502,3515.9,3505.7,3581,3491,9912.07880079002
1503,3505.8,3503.1,3522.7,3470.1,7751.45372282
1504,3503.1,3505,3517.5,3475.1,4613.45012008
1505,3505.1,3444.7,3520.99742772,3405.32458599,13034.65361142
1506,3444.71352617,3437.1,3462.3,3417.1,5446.99392108999
1507,3437.12976521,3718.6,3800,3425.3,31344.86729196
1508,3717.6,3709.4,3740,3685.7,6878.94394293001
1509,3709.31268721,3695.2,3753.5,3661,11749.38022698
1510,3695.2,3677.2,3707.6,3645,7655.47794192999
1511,3677,3696,3728,3657.35840382,10070.74684234
1512,3695.9807633,3680.7,3742.39039255,3631,11965.31838088
1513,3680.73180716,3682.8,3695.7,3640,7361.83614888
1514,3682.8,3691,3719,3642.8,9524.95109963999
1515,3691,3706.2,3726.7,3655,6313.50698192002
1516,3706.2,3782.99204027,3864,3667.58656948,22636.54363975
1517,3783,3963.8,4048,3783,36799.4592998999
1518,3963.3,3994.5,4083.5,3955,19065.59344063
1519,3994.56173553,4039.9,4145,3988,18389.6218221
1520,4040,4000.2,4050,3918.5,11306.21113902
1521,4000.6,4025.1,4074,3994.8,13370.52840419
1522,4025.1,4224.9,4282.4,4013.8,28940.07568882
1523,4224.9,3875.741886,4236,3812,29340.24185887
1524,3875.741886,3897.5,3966.5,3845,9617.47667103002
1525,3897.5,3926.2,3932.5,3869.33274239,6851.14691864001
1526,3926.7,3930,3956.6,3761.2,12011.18935475
1527,3930,3931,3988,3875,10682.69825587
1528,3931,3904.1,3949,3838.89411809,7043.44743623
1529,3904.1,3884.8,3925,3855,3123.72359885
1530,3884.5,3801.35024163,3911.1,3767,10445.9986937
1531,3801.30911564,3926.7,3968.7,3786.1,11875.54363759
1532,3926.7,3982.3,3997.4,3910.9,7310.63800744999
1533,3980.6,3969,3991.6,3933.32843157,6027.97779272001
1534,3969.9,3958.8,4021,3850,10045.21401757
1535,3958.7,3981,4046.2,3958.7,7888.71357804
1536,3981,3967.1,4015.9,3941.9,5700.25127438
1537,3967,3958,3973.51216932,3895.2,8157.19666264999
1538,3958,3936.6,3979.5,3930,5135.48402031
1539,3933.4,3943.8,3990.50607815,3922.3,7977.43050926001
1540,3943.8,3986.1,4004,3869.3,8340.22910582
1541,3986.1,4080.4,4166.8,3986.1,15155.99307913
1542,4080.4,4073.6,4093.1,4041.1,3783.20787193
1543,4073.8,4065.3,4120,4034.02380303,3868.62837573
1544,4065.3,4117.1,4120,4055.15050072,5162.38098663
1545,4117.18300649,4098.7,4118,4072.7,6814.73830746
1546,4098.7,4036.2,4146.9,4004,12783.72258165
1547,4036.2,4061.2,4070.6,4032.85779975,5087.1373541
1548,4061.2,4062.5,4084,4028.4,5089.52975409001
1549,4062.5,4037.5,4064.8,4011,3543.42378181
1550,4037.5,3978,4049.9,3939,6950.74719831001
1551,3978,4041,4060,3943.8,6697.74433234
1552,4041,4078.4,4114.4,4040.9,7477.71333712001
1553,4078.4,4097.4,4125,4071.8,6166.04300482001
1554,4098.3,4163.9,4210,4098.3,10707.9745202
1555,4163.9,4179,4182.9,4130.6,4336.418173
1556,4179,4192.1,4207.5,4124,5403.00559386
1557,4192.1,4796.6,5106.9060781,4186.8,45603.98123836
1558,4794.1753176,5060.2,5090.1,4745,26037.15772006
1559,5060.2,5066,5335.5,4842.2,38039.8609407199
1560,5066,5048.3,5132.5,4834.0032346,12810.31315702
1561,5048,5077.2,5130.9,5004.5,8121.59445669001
1562,5078.3,5187.6,5280,4960.2,15375.80343512
1563,5187.6,5256.5,5373.9,5093.6,19023.75186319
1564,5256.4,5222.9355252,5336.3,5170,14583.9251158
1565,5223,5283.9,5330,5185.1,6692.97141325
1566,5284,5075.6,5488,4952.4,27611.43565151
1567,5075.6,5080,5133,4934.7,9641.07266274001
1568,5080,5117.13974633,5163,5066.3,6992.85584228001
1569,5117.2,5131,5132,5054.8,2919.74140372
1570,5131,5180,5218.6,5117.9,4973.30361608
1571,5180,5099.3,5180.1,4977,10087.91343491
1572,5100.1,5249.8,5300,5098.4,12075.22890234
1573,5250,5318.5,5320.8,5232.6,8217.82069542
1574,5319.6,5318.5,5376,5220,6939.76910806002
1575,5318.5,5350.6,5404.84614183,5281.3,7835.44861216001
1576,5350.5,5317.4,5368,5255,6347.63243053
1577,5317.5,5424.3,5459.5,5276.5,11944.31060806
1578,5424.23646076,5544.4,5647.4,5387.5,17790.99563615
1579,5544.3022194,5472.1,5690,5407.1,17733.64696862
1580,5472.1,5188.9,5558,5055,17386.5760911
1581,5188.9,5424.09966116,5525,5159.2,25574.43853684
1582,5424.09966116,5433.8,5458,5351,4471.75006756
1583,5433.8,5491.1,5545.7,5400.1,7996.93909667
1584,5491,5475.3,5518,5365,7489.9012154
1585,5475.3,5611.5,5612,5451.5,7785.83180578001
1586,5611.517883,5629.6,5655,5577.5,5600.45189071001
1587,5629.6,5748.55874172,5784.3,5611.1,11489.41203973
1588,5748.55874172,6100.3,6150,5748.55874172,19390.33896077
1589,6100.1,6063.8,6189.9903581,5863.4,9582.4443574
1590,6063.8,6015.2,6112.3,5956,5897.46823446
1591,6013.6,6114.5878451,6138.40535878,5901,6468.37022831
1592,6114.5,6100,6325,6007.8,12753.15867135
1593,6100.1,6275,6344,6073,8497.09346138
1594,6275,6246.98136163,6312.8,6153.4575144,8933.97533337001
1595,6246.98136163,6489.7,6522.2,6219.92910418,13832.39912249
1596,6489.7,7119.9,7279,6489.6,40625.11833172
1597,7119.8,7067.3,7448,6858,29768.0484776
1598,7067.32874816,7947.89407043,8050,6993.51912899,37532.60090947
1599,7947.9,8004.06055002,8194.1,7651,28450.0345606
1600,7999.9,8260.1,8352.3,7832.45175911,21016.12986442
1601,8260,7780.3,8287.6,7700.1,19938.37252621
1602,7777.1,7329.4,7799.9,6999.9105737,29196.98906712
1603,7328,7550.9,7624.7,7207.6,11032.94151907
1604,7550.5,7949.2,8269.2,7541.9,24529.8605395899
1605,7949.22749748,7911.80962517,8119,7600.1,13887.99148483
1606,7911.80962517,7963.9,8094,7814.8,7289.62594583001
1607,7966.9,7609.4,8039.9,7500,11768.982329
1608,7609.9,7871.3,7957.3,7436.4,10080.48790672
1609,7871.3,8035.9,8158.6,7784.5,10536.15143782
1610,8035.9,8040.9,8135.2,7950,4148.48062847001
1611,8040.9,8746.8,8958.3,7877.93890221,25196.5069692
1612,8747.4,8818.22145634,8930,8650,12968.08707118
1613,8819.9,8676,8840.1,8517.4,11178.45102265
1614,8676,8624.3,8796.5,8455,11054.47899189
1615,8624.2,8273.6,9109,8005,20232.16175938
1616,8273.6,8517,8570,8099.9,10476.47951756
1617,8517,8554.72687567,8625.7,8451,4936.88448562
1618,8554.8,8671.3,8825,8550,6564.53693619999
1619,8672.6544898,7949,8678,7770,26332.51491655
1620,7949,7804.970328,8013.8,7501.52785992,22220.2081246
1621,7804.970328,7835.8,7936.5,7593.9,9169.44624447998
1622,7835.9,7824.9,7861,7455,8306.15096000001
1623,7824.8,7971,8150,7797,12667.35796122
1624,7971,7892.5,8028.9,7800.1,4318.13549521
1625,7893.93400747,7629.3168975,7936.5,7497.9,7617.75396319
1626,7629.3168975,7934.9,8049,7616.2,8526.00805029998
